HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.utterance,Approve,Reject
3TX9T2ZCB9MBHOTCI1C8JHABJVLZW9,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,3ND9UOO81LOUYJA2T2Q1ZMV3QSGWLC,A2ITJNPW1LDUN7,Submitted,Fri Apr 26 09:32:17 PDT 2019,Fri Apr 26 09:32:30 PDT 2019,Sat May 11 09:32:30 PDT 2019,,,,13,100% (334/334),100% (334/334),100% (277/277),<b>NBA 2K16</b>,,,Developer: <b>Visual Concepts</b>,,Liking: <b>good</b>,Genres: <b>sport</b>,,,,,,,,I enjoyed NBA 2K16 quite a bit. Visual concepts usually does well with sports games.,,
371QPA24C29MUB4AFLY543J0350T11,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3M68NM076IT772Q974ATN45PALX6R4,A1MW021IG07IMF,Submitted,Wed May 08 23:48:32 PDT 2019,Wed May 08 23:49:29 PDT 2019,Mon May 13 23:49:29 PDT 2019,,,,57,100% (940/940),100% (940/940),100% (782/782),<b>NBA 2K16</b>,,,,,Liking: <b>good</b>,Genres: <b>sport</b>,,Has multiplayer: <b>yes</b>,,,,,n/a,"I'm always down for another multiplayer sport game, so I found playing NBA 2K16 to be a pretty fun time.",,
3XWUWJ18TLBH3LAXHEYZK1AZWXVUUG,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,337RC3OW06OHJUAX3SL5DKCPJJEVL1,A2ITJNPW1LDUN7,Submitted,Fri Apr 26 09:33:36 PDT 2019,Fri Apr 26 09:34:18 PDT 2019,Sat May 11 09:34:18 PDT 2019,,,,42,100% (334/334),100% (334/334),100% (277/277),<b>NBA 2K16</b>,,,,,Liking: <b>good</b>,Genres: <b>sport</b>,,Has multiplayer: <b>yes</b>,,,,,,NBA 2K16 was pretty fun. I always like multiplayer sports games.,,
3R5LWXWHR0TQF73X2EK50T8CH7XXGB,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:45 PDT 2019,,,3L70J4KAZH8ETUJ7FGWLYKQ7OE9ADO,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 17:02:49 PDT 2019,Tue Apr 23 17:03:15 PDT 2019,Wed May 08 17:03:15 PDT 2019,,,,26,100% (334/334),100% (334/334),100% (277/277),<b>NBA 2K16</b>,,,Developer: <b>Visual Concepts</b>,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,,,"NBA 2k16 was pretty good. I honestly went in with pretty low expectations when I popped it into my PlayStation, but it seems Visual Concepts did something special with this one",,
3KG2UQJ0MJ9CG2J73428W5LGMZ6NQP,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3VAR3R6G1QNRE3HH8RQNDNWB5T18OH,A1MW021IG07IMF,Submitted,Wed May 08 23:09:44 PDT 2019,Wed May 08 23:12:22 PDT 2019,Mon May 13 23:12:22 PDT 2019,,,,158,100% (940/940),100% (940/940),100% (782/782),<b>NBA 2K16</b>,,,Developer: <b>Visual Concepts</b>,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,,n/a,"Visual Concepts is one of my favorite developers so I enjoyed playing NBA 2K16, though it being stuck on the PlayStation meant it couldn't quite live up to the potential of games that are truly excellent.",,
3SX4X51T80U2B7C2FN5ZLU6G78FOAL,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3JW0YLFXRU2A9DM1XGX38XCJPJFWW5,A1MW021IG07IMF,Submitted,Sun May 05 00:08:34 PDT 2019,Sun May 05 00:09:27 PDT 2019,Mon May 20 00:09:27 PDT 2019,,,,53,100% (404/404),100% (404/404),100% (246/246),<b>NBA 2K16</b>,,,,,Liking: <b>good</b>,Genres: <b>sport</b>,Player perspective: <b>third person</b>,,,,,,,NBA 2k16 is a pretty enjoyable game. The sport genre is often a fun one and the game's third person perspective enhanced the experience.,,
3SX4X51T80U2B7C2FN5ZLU6G78FOAL,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3O7L7BFSHFBYRIG5NZZIL0WB1YSIE6,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:31:33 PDT 2019,Tue Apr 23 18:31:49 PDT 2019,Wed May 08 18:31:49 PDT 2019,,,,16,100% (334/334),100% (334/334),100% (277/277),<b>NBA 2K16</b>,,,,,Liking: <b>good</b>,Genres: <b>sport</b>,Player perspective: <b>third person</b>,,,,,,,"I'm not one for sports games, but the third person NBA2k16 really won me over.",,
3APP19WN71ZDWSJ11RBF0GVSK3YG60,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:45 PDT 2019,,,3LS2AMNW5GCXK7HDUL7NZEHBXGOQO7,A1ELPYAFO7MANS,Submitted,Mon Apr 29 19:59:25 PDT 2019,Mon Apr 29 20:00:07 PDT 2019,Tue May 14 20:00:07 PDT 2019,,,,42,100% (100/100),100% (100/100),100% (73/73),<b>NBA 2K16</b>,,,,ESRB content rating: <b>E 10+ (for Everyone 10 and Older)</b>,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,,,,,,I like NBA 2K16 a lot. Since it's multiplayer and rated E 10+ I can play it with my kids.,,
3APP19WN71ZDWSJ11RBF0GVSK3YG60,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:45 PDT 2019,,,3WETL7AQWUUJ5W5TRVZSD0O95O6534,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:31:21 PDT 2019,Tue Apr 23 20:31:38 PDT 2019,Wed May 08 20:31:38 PDT 2019,,,,17,100% (334/334),100% (334/334),100% (277/277),<b>NBA 2K16</b>,,,,ESRB content rating: <b>E 10+ (for Everyone 10 and Older)</b>,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,,,,,,"NBA 2k16 is a good multiplayer game, and lucky for most, it's rated E 10+!",,
3ZFRE2BDQ9ZQ6OY2S68UL0OISXRZX2,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:45 PDT 2019,,,3FPRZHYEPZT03QK8XMH5HYI8JG23VC,A1ELPYAFO7MANS,Submitted,Mon Apr 29 19:47:24 PDT 2019,Mon Apr 29 19:47:46 PDT 2019,Tue May 14 19:47:46 PDT 2019,,,,22,100% (100/100),100% (100/100),100% (73/73),<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,,,,,Has a Mac release: <b>yes</b>,,Worms: Reloaded is an OK game. I like side view games and am happy I can play it on my Mac.,,
3ZFRE2BDQ9ZQ6OY2S68UL0OISXRZX2,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:45 PDT 2019,,,3XUHV3NRVLKYZ4CS6GOUHUPJOSD5HY,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:24:11 PDT 2019,Tue Apr 23 18:24:44 PDT 2019,Wed May 08 18:24:44 PDT 2019,,,,33,100% (334/334),100% (334/334),100% (277/277),<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,,,,,Has a Mac release: <b>yes</b>,,"Worms: Reloaded was an okay game, I enjoyed getting to play on my Mac. Though the side-view does feel a little dated.",,
38G0E1M85MQHG0ZXM484GNCIA44UV5,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,33CUSNVVNOYOTBU11A1RG16BN0Z881,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:34:05 PDT 2019,Tue Apr 23 20:34:25 PDT 2019,Wed May 08 20:34:25 PDT 2019,,,,20,100% (334/334),100% (334/334),100% (277/277),<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,"Genres: <b>action, platformer, strategy</b>",Player perspective: <b>side view</b>,,,,,,,Worms Reloaded is a pretty average side view action strategy platformer.,,
38G0E1M85MQHG0ZXM484GNCIA44UV5,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3KB8R4ZV1FTMOOYQNKXPZGDALU8BG6,A1MW021IG07IMF,Submitted,Sat May 04 23:56:59 PDT 2019,Sat May 04 23:59:39 PDT 2019,Sun May 19 23:59:39 PDT 2019,,,,160,100% (404/404),100% (404/404),100% (246/246),<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,"Genres: <b>action, platformer, strategy</b>",Player perspective: <b>side view</b>,,,,,,,"Worms: Reloaded is an okay game but had some issues. I liked the side view perspective, but the attempt to blend together the action, strategy, and platformer genres kind of fell flat.",,
35XW21VSVGZY5IVZJVBYEDWSY9HSL4,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,369J354OFEWGICHVRTGHO0RI7TX6GG,A1MW021IG07IMF,Submitted,Sat May 04 23:37:15 PDT 2019,Sat May 04 23:38:13 PDT 2019,Sun May 19 23:38:13 PDT 2019,,,,58,100% (404/404),100% (404/404),100% (246/246),<b>Worms: Reloaded</b>,,,Developer: <b>Team17 Digital Ltd</b>,,Liking: <b>average</b>,,,,Platform: <b>PC</b>,,,,,"Worms: Reloaded is an average game in my opinion. I enjoy playing games on my PC so that's a plus, but I don't care for the style of games made by Team17 Digital Ltd so that's a minus.",,
35XW21VSVGZY5IVZJVBYEDWSY9HSL4,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3JC6VJ2SAC5JPH4E0AE2082FBYY5A0,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:32:20 PDT 2019,Tue Apr 23 20:32:37 PDT 2019,Wed May 08 20:32:37 PDT 2019,,,,17,100% (334/334),100% (334/334),100% (277/277),<b>Worms: Reloaded</b>,,,Developer: <b>Team17 Digital Ltd</b>,,Liking: <b>average</b>,,,,Platform: <b>PC</b>,,,,,Worms: Reloaded is an average quality game from Team17 Digital LTD released on PC.,,
3O71U79SRBAIB0DKJ7CDEQBHYE7SM6,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:45 PDT 2019,,,37U1UTWH9W8UBG9X0J7R7I1GDRGR8N,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 19:03:32 PDT 2019,Tue Apr 23 19:05:21 PDT 2019,Wed May 08 19:05:21 PDT 2019,,,,109,100% (334/334),100% (334/334),100% (277/277),<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,Has multiplayer: <b>yes</b>,,,,,,"Worms: Reloaded wasn't very good as far as side-view games, but the multiplayer did manage to bump the quality up to decentish",,
33P2GD6NRNDYV3Z1N1NYVZCB1H5KHL,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,386CSBG1O087V1B9UPLTIEVKEZZ6Q7,A1MW021IG07IMF,Submitted,Thu May 09 01:07:55 PDT 2019,Thu May 09 01:10:06 PDT 2019,Tue May 14 01:10:06 PDT 2019,,,,131,100% (940/940),100% (940/940),100% (782/782),<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,Has multiplayer: <b>yes</b>,,,,,n/a,"Multiplayer games can be very fun, but the side view perspective of Worms: Reloaded made it merely average in my opinion.",,
3SMIWMMK61QUVPZ2CED02PVWHD6UWF,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:45 PDT 2019,,,39DD6S19JQXKM85FN3N4LVZ1YH4EZM,A1ELPYAFO7MANS,Submitted,Mon Apr 29 20:00:08 PDT 2019,Mon Apr 29 20:03:48 PDT 2019,Tue May 14 20:03:48 PDT 2019,,,,220,100% (100/100),100% (100/100),100% (73/73),<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,,,Available on Steam: <b>yes</b>,,,,"I thought Worms: Reloaded was just OK. I like side view games that I can easily get on Steam, but it didn't knock my socks off.",,
3SMIWMMK61QUVPZ2CED02PVWHD6UWF,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:45 PDT 2019,,,3RXCAC0YISB3MQ0JK8DF8EN9BJC8GH,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:34:48 PDT 2019,Tue Apr 23 20:35:02 PDT 2019,Wed May 08 20:35:02 PDT 2019,,,,14,100% (334/334),100% (334/334),100% (277/277),<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,,,Available on Steam: <b>yes</b>,,,,Worms Reloaded is an average quality side view game you could find on steam.,,
3P6ENY9P79H7P89DNY2MIJXY8U6IHV,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:45 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,33PPUNGG39R9VCAK9974K2YKCZ4RZ7,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 12:49:47 PDT 2019,Tue Apr 23 12:50:23 PDT 2019,Wed May 08 12:50:23 PDT 2019,,,,36,100% (334/334),100% (334/334),100% (277/277),<b>Portal 2</b>,,,Developer: <b>Valve Corporation</b>,,Liking: <b>excellent</b>,,Player perspective: <b>first person</b>,,,,,,,"Portal 2 is yet another amazing entry into Valve's gaming library. A downright perfect first person puzzle game with a great story and humor to boot! You must play it because really, there's just nothing like it.",,
